"Campus","NombreCentro","Centro","Dirección","Recurso","TipoCentro","FechaInicioLectura","FechaFinLectura","FechaEmisionFactura","ConsumoP1","ConsumoP2","ConsumoP3","ConsumoP4","ConsumoP5","ConsumoP6","ConsumoTotal","AñoFinLectura"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Electricidad","Otros Centros","3/1/2017 0:00","3/31/2017 0:00","3/31/2017 0:00","0","0","15178","25355","0","11743","52276","2017"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Gas","Otros Centros","2/23/2017 0:00","3/22/2017 0:00","3/25/2017 0:00","","","","","","","47173","2017"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Agua","Otros Centros","1/2/2017 0:00","3/1/2017 0:00","3/2/2017 0:00","","","","","","","154","2017"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Agua","Otros Centros","1/2/2017 0:00","3/1/2017 0:00","3/2/2017 0:00","","","","","","","0","2017"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Electricidad","Otros Centros","2/1/2017 0:00","2/28/2017 0:00","2/28/2017 0:00","16758","20988","0","0","0","11542","49288","2017"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Gas","Otros Centros","1/24/2017 0:00","2/22/2017 0:00","2/25/2017 0:00","","","","","","","71866","2017"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Electricidad","Otros Centros","1/1/2017 0:00","1/31/2017 0:00","1/31/2017 0:00","18566","23521","0","0","0","25746","67833","2017"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Gas","Otros Centros","12/17/2016 0:00","1/23/2017 0:00","1/26/2017 0:00","","","","","","","113001","2017"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Agua","Otros Centros","10/28/2016 0:00","1/2/2017 0:00","1/3/2017 0:00","","","","","","","167","2017"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Agua","Otros Centros","10/28/2016 0:00","1/2/2017 0:00","1/3/2017 0:00","","","","","","","0","2017"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Electricidad","Otros Centros","11/1/2016 0:00","11/30/2016 0:00","11/30/2016 0:00","0","0","13355","22788","0","12146","48289","2016"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Gas","Otros Centros","10/14/2016 0:00","11/11/2016 0:00","11/20/2016 0:00","","","","","","","23822","2016"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Electricidad","Otros Centros","10/1/2016 0:00","10/31/2016 0:00","10/31/2016 0:00","0","0","0","0","39689","12569","52258","2016"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Agua","Otros Centros","8/31/2016 0:00","10/28/2016 0:00","10/31/2016 0:00","","","","","","","178","2016"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Agua","Otros Centros","8/31/2016 0:00","10/28/2016 0:00","10/31/2016 0:00","","","","","","","0","2016"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Gas","Otros Centros","9/13/2016 0:00","10/13/2016 0:00","10/27/2016 0:00","","","","","","","5782","2016"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Electricidad","Otros Centros","9/1/2016 0:00","9/30/2016 0:00","9/30/2016 0:00","0","0","23341","28912","0","13244","65497","2016"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Gas","Otros Centros","8/13/2016 0:00","9/12/2016 0:00","9/28/2016 0:00","","","","","","","9617","2016"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Agua","Otros Centros","7/1/2016 0:00","8/31/2016 0:00","9/1/2016 0:00","","","","","","","167","2016"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Agua","Otros Centros","7/1/2016 0:00","8/31/2016 0:00","9/1/2016 0:00","","","","","","","0","2016"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Electricidad","Otros Centros","8/1/2016 0:00","8/31/2016 0:00","8/31/2016 0:00","0","0","0","0","0","50000","50000","2016"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Gas","Otros Centros","7/13/2016 0:00","8/12/2016 0:00","8/31/2016 0:00","","","","","","","0","2016"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Electricidad","Otros Centros","7/1/2016 0:00","7/31/2016 0:00","7/31/2016 0:00","39622","20740","0","0","0","27629","87991","2016"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Electricidad","Otros Centros","7/1/2016 0:00","7/31/2016 0:00","7/31/2016 0:00","39622","20740","0","0","0","27629","87991","2016"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Electricidad","Otros Centros","7/1/2016 0:00","7/31/2016 0:00","7/31/2016 0:00","39622","20740","0","0","0","27629","87991","2016"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Gas","Otros Centros","6/11/2016 0:00","7/12/2016 0:00","7/29/2016 0:00","","","","","","","7609","2016"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Agua","Otros Centros","5/4/2016 0:00","7/1/2016 0:00","7/4/2016 0:00","","","","","","","315","2016"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Agua","Otros Centros","5/4/2016 0:00","7/1/2016 0:00","7/4/2016 0:00","","","","","","","0","2016"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Electricidad","Otros Centros","6/1/2016 0:00","6/30/2016 0:00","6/30/2016 0:00","19336","11311","13163","16857","0","34475","95142","2016"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Gas","Otros Centros","5/13/2016 0:00","6/10/2016 0:00","6/27/2016 0:00","","","","","","","33313","2016"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Electricidad","Otros Centros","5/1/2016 0:00","5/31/2016 0:00","5/31/2016 0:00","0","0","0","0","48947","32139","81086","2016"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Gas","Otros Centros","4/13/2016 0:00","5/12/2016 0:00","5/26/2016 0:00","","","","","","","26259","2016"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Agua","Otros Centros","3/3/2016 0:00","5/4/2016 0:00","5/5/2016 0:00","","","","","","","205","2016"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Agua","Otros Centros","3/3/2016 0:00","5/4/2016 0:00","5/5/2016 0:00","","","","","","","0","2016"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Electricidad","Otros Centros","4/1/2016 0:00","4/30/2016 0:00","4/30/2016 0:00","0","0","0","0","35762","11149","46911","2016"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Gas","Otros Centros","3/12/2016 0:00","4/12/2016 0:00","4/27/2016 0:00","","","","","","","59661","2016"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Electricidad","Otros Centros","3/1/2016 0:00","3/31/2016 0:00","3/31/2016 0:00","0","0","13458","20461","0","10686","44605","2016"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Gas","Otros Centros","2/13/2016 0:00","3/11/2016 0:00","3/24/2016 0:00","","","","","","","87973","2016"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Agua","Otros Centros","1/5/2016 0:00","3/3/2016 0:00","3/4/2016 0:00","","","","","","","172","2016"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Agua","Otros Centros","1/5/2016 0:00","3/3/2016 0:00","3/4/2016 0:00","","","","","","","0","2016"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Electricidad","Otros Centros","2/1/2016 0:00","2/29/2016 0:00","2/29/2016 0:00","15498","19844","0","0","0","10780","46122","2016"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Gas","Otros Centros","1/13/2016 0:00","2/12/2016 0:00","2/25/2016 0:00","","","","","","","45441","2016"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Electricidad","Otros Centros","1/1/2016 0:00","1/31/2016 0:00","1/31/2016 0:00","14316","18323","0","0","0","23163","55802","2016"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Gas","Otros Centros","12/12/2015 0:00","1/12/2016 0:00","1/27/2016 0:00","","","","","","","89227","2016"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Agua","Otros Centros","10/29/2015 0:00","1/5/2016 0:00","1/7/2016 0:00","","","","","","","207","2016"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Agua","Otros Centros","10/29/2015 0:00","1/5/2016 0:00","1/7/2016 0:00","","","","","","","0","2016"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Electricidad","Otros Centros","12/1/2015 0:00","12/31/2015 0:00","12/31/2015 0:00","14520","18705","0","0","0","24376","57601","2015"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Gas","Otros Centros","11/13/2015 0:00","12/11/2015 0:00","12/29/2015 0:00","","","","","","","38092","2015"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Electricidad","Otros Centros","11/1/2015 0:00","11/30/2015 0:00","11/30/2015 0:00","0","0","11373","18919","0","12669","42961","2015"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Gas","Otros Centros","10/14/2015 0:00","11/12/2015 0:00","11/26/2015 0:00","","","","","","","17774","2015"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Electricidad","Otros Centros","10/1/2015 0:00","10/31/2015 0:00","10/31/2015 0:00","0","0","0","0","33590","10996","44586","2015"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Agua","Otros Centros","9/1/2015 0:00","10/29/2015 0:00","10/30/2015 0:00","","","","","","","154","2015"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Agua","Otros Centros","9/1/2015 0:00","10/29/2015 0:00","10/30/2015 0:00","","","","","","","0","2015"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Gas","Otros Centros","9/12/2015 0:00","10/13/2015 0:00","10/23/2015 0:00","","","","","","","2684","2015"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Electricidad","Otros Centros","9/1/2015 0:00","9/30/2015 0:00","9/30/2015 0:00","0","0","20556","29114","0","11082","60752","2015"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Gas","Otros Centros","8/13/2015 0:00","9/11/2015 0:00","9/23/2015 0:00","","","","","","","8525","2015"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Agua","Otros Centros","7/6/2015 0:00","9/1/2015 0:00","9/2/2015 0:00","","","","","","","100","2015"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Agua","Otros Centros","7/6/2015 0:00","9/1/2015 0:00","9/2/2015 0:00","","","","","","","0","2015"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Electricidad","Otros Centros","8/1/2015 0:00","8/31/2015 0:00","8/31/2015 0:00","0","0","0","0","0","47278","47278","2015"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Gas","Otros Centros","7/14/2015 0:00","8/12/2015 0:00","8/26/2015 0:00","","","","","","","1128","2015"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Electricidad","Otros Centros","7/1/2015 0:00","7/31/2015 0:00","7/31/2015 0:00","50836","30589","0","0","0","29306","110731","2015"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Gas","Otros Centros","6/13/2015 0:00","7/13/2015 0:00","7/25/2015 0:00","","","","","","","5611","2015"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Agua","Otros Centros","5/5/2015 0:00","7/6/2015 0:00","7/7/2015 0:00","","","","","","","347","2015"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Agua","Otros Centros","5/5/2015 0:00","7/6/2015 0:00","7/7/2015 0:00","","","","","","","0","2015"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Electricidad","Otros Centros","6/1/2015 0:00","6/30/2015 0:00","6/30/2015 0:00","21861","12256","13333","17955","0","36685","102090","2015"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Gas","Otros Centros","5/13/2015 0:00","6/12/2015 0:00","6/25/2015 0:00","","","","","","","10191","2015"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Electricidad","Otros Centros","5/1/2015 0:00","5/31/2015 0:00","5/31/2015 0:00","0","0","0","0","48184","34362","82546","2015"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Gas","Otros Centros","4/14/2015 0:00","5/12/2015 0:00","5/28/2015 0:00","","","","","","","25534","2015"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Agua","Otros Centros","3/3/2015 0:00","5/5/2015 0:00","5/6/2015 0:00","","","","","","","183","2015"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Agua","Otros Centros","3/3/2015 0:00","5/5/2015 0:00","5/6/2015 0:00","","","","","","","0","2015"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Electricidad","Otros Centros","4/1/2015 0:00","4/30/2015 0:00","4/30/2015 0:00","0","0","0","0","31918","10156","42074","2015"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Gas","Otros Centros","3/13/2015 0:00","4/13/2015 0:00","4/26/2015 0:00","","","","","","","50401","2015"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Electricidad","Otros Centros","3/1/2015 0:00","3/31/2015 0:00","3/31/2015 0:00","0","0","13363","21429","0","12441","47233","2015"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Gas","Otros Centros","2/13/2015 0:00","3/12/2015 0:00","3/31/2015 0:00","","","","","","","94523","2015"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Agua","Otros Centros","1/2/2015 0:00","3/3/2015 0:00","3/4/2015 0:00","","","","","","","184","2015"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Agua","Otros Centros","1/2/2015 0:00","3/3/2015 0:00","3/4/2015 0:00","","","","","","","0","2015"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Electricidad","Otros Centros","2/1/2015 0:00","2/28/2015 0:00","2/28/2015 0:00","14274","19019","0","0","0","13741","47034","2015"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Gas","Otros Centros","1/13/2015 0:00","2/12/2015 0:00","2/26/2015 0:00","","","","","","","84592","2015"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Electricidad","Otros Centros","1/1/2015 0:00","1/31/2015 0:00","1/31/2015 0:00","15271","20495","0","0","0","24372","60138","2015"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Gas","Otros Centros","12/13/2014 0:00","1/12/2015 0:00","1/29/2015 0:00","","","","","","","77778","2015"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Agua","Otros Centros","10/29/2014 0:00","1/2/2015 0:00","1/5/2015 0:00","","","","","","","174","2015"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Agua","Otros Centros","10/29/2014 0:00","1/2/2015 0:00","1/5/2015 0:00","","","","","","","0","2015"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Electricidad","Otros Centros","12/1/2014 0:00","12/31/2014 0:00","12/31/2014 0:00","14583","19588","0","0","0","22421","56592","2014"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Gas","Otros Centros","11/22/2014 0:00","12/12/2014 0:00","12/31/2014 0:00","","","","","","","44613","2014"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Electricidad","Otros Centros","11/1/2014 0:00","11/30/2014 0:00","11/30/2014 0:00","0","0","12195","20908","0","14211","47314","2014"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Gas","Otros Centros","10/23/2014 0:00","11/21/2014 0:00","11/30/2014 0:00","","","","","","","43643","2014"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Electricidad","Otros Centros","10/1/2014 0:00","10/31/2014 0:00","10/31/2014 0:00","0","0","0","0","39125","11234","50359","2014"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Gas","Otros Centros","9/23/2014 0:00","10/22/2014 0:00","10/31/2014 0:00","","","","","","","148391","2014"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Agua","Otros Centros","9/2/2014 0:00","10/29/2014 0:00","10/30/2014 0:00","","","","","","","145","2014"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Agua","Otros Centros","9/2/2014 0:00","10/29/2014 0:00","10/30/2014 0:00","","","","","","","0","2014"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Electricidad","Otros Centros","9/1/2014 0:00","9/30/2014 0:00","9/30/2014 0:00","0","0","22201","28905","0","13601","64707","2014"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Gas","Otros Centros","8/23/2014 0:00","9/22/2014 0:00","9/30/2014 0:00","","","","","","","0","2014"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Agua","Otros Centros","7/4/2014 0:00","9/2/2014 0:00","9/3/2014 0:00","","","","","","","109","2014"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Agua","Otros Centros","7/4/2014 0:00","9/2/2014 0:00","9/3/2014 0:00","","","","","","","0","2014"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Electricidad","Otros Centros","8/1/2014 0:00","8/31/2014 0:00","8/31/2014 0:00","0","0","0","0","0","49817","49817","2014"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Gas","Otros Centros","7/23/2014 0:00","8/22/2014 0:00","8/31/2014 0:00","","","","","","","0","2014"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Electricidad","Otros Centros","7/1/2014 0:00","7/31/2014 0:00","7/31/2014 0:00","39453","21425","0","0","0","20763","81641","2014"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Gas","Otros Centros","6/21/2014 0:00","7/22/2014 0:00","7/31/2014 0:00","","","","","","","0","2014"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Electricidad","Otros Centros","","","7/23/2014 0:00","0","0","0","0","0","0","0",""
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Agua","Otros Centros","5/5/2014 0:00","7/4/2014 0:00","7/7/2014 0:00","","","","","","","333","2014"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Agua","Otros Centros","5/5/2014 0:00","7/4/2014 0:00","7/7/2014 0:00","","","","","","","0","2014"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Electricidad","Otros Centros","6/1/2014 0:00","6/30/2014 0:00","6/30/2014 0:00","18367","10543","12348","15613","0","33917","90788","2014"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Gas","Otros Centros","5/23/2014 0:00","6/20/2014 0:00","6/28/2014 0:00","","","","","","","0","2014"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Electricidad","Otros Centros","5/1/2014 0:00","5/31/2014 0:00","5/31/2014 0:00","0","0","0","0","48170","27314","75484","2014"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Gas","Otros Centros","4/23/2014 0:00","5/22/2014 0:00","5/29/2014 0:00","","","","","","","0","2014"
"Campus Sur","Biblioteca Campus Sur","18","C/ Alan Turing, 1 - 28031 Madrid","Agua","Otros Centros","3/3/2014 0:00","5/5/2014 0:00","5/6/2014 0:00","","","","","","","158","2014"
